kind,code,class_name,prof,room1,room2,date1,date2,start,end,kwan
교선,AH00022,진로탐색과자기계발,한상진,7208,,화,,15:00,16:50,새천년관
교선,AH00056,창업과지식재산,류선미,7208,,화,,10:00,11:50,새천년관
교선,AK00153,직업으로서의시민사회활동,박경주,3301,,월,,12:00,14:50,월당관
교선,AK00211,스타트업인사이트:쉽게배우는아이디어실전워크숍,최우진,1504,,월,,12:00,14:50,승연관
교필,AK00113,비아메디아채플:그리스도교와세계,이종민,3502,,월,,12:00,12:50,월당관
교필,AK00113,비아메디아채플:그리스도교와세계,이종민,3502,,월,,13:00,13:50,월당관
교필,AK00113,비아메디아채플:그리스도교와세계,이종민,3502,,월,,14:00,14:50,월당관
교필,AK00113,비아메디아채플:그리스도교와세계,노철래,3502,,수,,12:00,12:50,월당관
교필,AK00113,비아메디아채플:그리스도교와세계,노철래,3502,,수,,13:00,13:50,월당관
교필,AK00113,비아메디아채플:그리스도교와세계,노철래,3502,,수,,14:00,14:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,양승우,3502,,월,,15:00,15:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,양승우,3502,,월,,16:00,16:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,양승우,3502,,월,,17:00,17:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,이해청,3502,,수,,15:00,15:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,이해청,3502,,수,,16:00,16:50,월당관
교필,AK00114,비아메디아채플:그리스도교와인간,이해청,3502,,수,,17:00,17:50,월당관
전선교선,HE00026,영어다의어2:알맹이와껍데기,권용현,9990,,금,,09:00,11:50,성미가엘성당&피츠버그홀
전선교선,SG00026,다양성과소수자,박경태,7207,,수,,09:00,11:50,새천년관
교선,AK00205,서울의역사와도시문화의이해B,신유진,M404,,수,,12:00,14:50,미가엘관
교선,AK00209,미디어와한국문화B,최원정,M205,,수,,12:00,14:50,미가엘관
교선,AK00207,20대를위한심리A,이현아,M205,,월,,12:00,14:50,미가엘관
평교,AD00124,문화예술교육론,신재민,M406,,금,,15:00,17:50,미가엘관
평교,AG00003,평생교육실습,임정아,1504,,금,,09:00,11:50,승연관
평교,AG00013,평생교육경영학,정혜령,7305,,수,,12:00,14:50,새천년관
평교,AG00015,평생교육프로그램개발,임정아,1505,,화,,12:00,14:50,승연관
평교,AG00016,청소년교육론,정혜령,1503,,목,,12:00,14:50,승연관
평교,AK00138,노인교육론,고병헌,7204,,월,,15:00,17:50,새천년관
전탐,BH00002,일본의이해,김아름,7107,,금,,15:00,17:50,새천년관
전탐,BH00005,네이티브일본어회화,요코야마나호코,7202,7202,화,목,13:30,14:45,새천년관
전탐,BH00006,쉽게배우는중국어,장엽,7305,7305,화,목,15:00,16:15,새천년관
전탐,BH00007,키워드로본오늘의중국,이남주,7306,7306,화,목,13:30,14:45,새천년관
전탐,BH00008,EnglishPronunciation,김혜인,7305,7305,화,목,13:30,14:45,새천년관
전탐,BH00013,과학카페에서읽는종교,신익상,1505,,수,,09:00,11:50,승연관
전탐,BS00005,사회복지학개론,이동림,3502,,화,,15:00,17:50,월당관
전탐,BS00007,사회복지와인권,양경은,7309,,수,,09:00,11:50,새천년관
전탐,BS00006,사회학의초대,강성현,7202,7202,월,수,13:30,14:45,새천년관
전탐,BS00011,사회학글쓰기입문,황준서,7207,7207,화,목,13:30,14:45,새천년관
전탐,BS00012,경제로보는문화,신현준,7202,7202,월,수,16:30,17:45,새천년관
전탐,BS00008,정치학의초대,윤석준,7207,7207,월,수,13:30,14:45,새천년관
전탐,BS00014,비교정치의이해,김태경,7207,7207,화,목,15:00,16:15,새천년관
전탐,BM00006,기초회계,김용미,1505,,금,,15:00,17:50,승연관
전탐,BM00002,경제환경과기업경영,이웅,7207,,화,,15:00,17:50,새천년관
전탐,BD00005,민주주의와저널리즘,윤장열,7308,,목,,15:00,17:50,새천년관
전탐,BD00006,영상크리에이티브기초,연희승,M401,,월,,09:00,11:50,미가엘관
전탐,BD00007,21세기세계문화의이해,정윤수,7308,7308,월,수,12:00,13:15,새천년관
전탐,BD00009,디자인언포게터블캐릭터,이원정,6110,,수,,09:00,11:50,정보과학관
전탐,BD00011,영상커뮤니케이션의이해,최영묵,1505,,수,,15:00,17:50,승연관
전탐,BD00013,"설득과공감의마법,디지털콘텐츠발상과표현",이종승,7208,,금,,15:00,17:50,새천년관
전탐,BI00002,웹개발입문,김덕봉,6201,6201,화,목,12:00,13:15,정보과학관
전탐,BI00002,웹개발입문,김덕봉,6201,6201,화,목,13:30,14:45,정보과학관
전탐,BI00002,웹개발입문,이해신,6202,,금,,15:00,17:50,정보과학관
전탐,BI00003,공업수학,윤명호,3301,,수,,09:00,11:50,월당관
전탐,BI00004,Python프로그래밍,홍은지,6206,,월,,09:00,11:50,정보과학관
전탐,BI00004,Python프로그래밍,홍은지,6206,,수,,09:00,11:50,정보과학관
전탐,BI00004,Python프로그래밍,이하규,6406,6406,월,수,15:00,16:15,정보과학관
전탐,BF00005,인공지능입문,공준욱,6206,6206,화,목,16:30,17:45,정보과학관
전탐,BF00002,Python프로그래밍,공준욱,6405,6405,화,목,13:30,14:45,정보과학관
전탐,BF00003,빅데이터이론과실제,김수림,7205,7205,화,목,15:00,16:15,새천년관
전탐,BF00004,빅데이터활용및실습,김양희,3302,3302,화,목,13:30,14:45,월당관
전선,HR00005,인공지능시대의종교와미디어의미래,최영묵이주엽,7201,,목,,15:00,17:50,새천년관
전선,HR00007,종교와사회복지,노철래한지수,7201,,화,,12:00,14:50,새천년관
전선,HR00010,공감,박경태신익상박남기,7201,,화,,15:00,17:50,새천년관
전선,HR00015,그리스도교의역사와사상:근대와현대의신학,강안일,7201,,금,,09:00,11:50,새천년관
전선,HR00025,성서와고대신화,이해청,7201,,수,,09:00,11:50,새천년관
전선,HR00026,다종교시대의신학과영성,노철래정경일,7201,,화,,09:00,11:50,새천년관
전선,HE00001,영화로읽는셰익스피어,진영종,7616,,화,,09:00,11:50,새천년관
전필,HE00002,영어독서지도,김성찬,7616,,목,,12:00,13:50,새천년관
전필,HE00003,영어문장이해II,김성찬,M205,,화,,09:00,11:50,미가엘관
전선,HE00004,영미문학:자연과인간,조병은,7616,,월,,12:00,14:50,새천년관
전필,HE00005,미국문화와사회,박미정,7616,,월,,15:00,17:50,새천년관
전선,HE00006,영어다독II,김혜인,7616,,수,,12:00,14:50,새천년관
전선,HE00006,영어다독II,김혜인,7616,,수,,15:00,17:50,새천년관
전선,HE00007,영어로읽는한국2,박미정,7616,,수,,09:00,11:50,새천년관
전선,HE00008,영어교수법및학습법II,김성찬,7616,7616,화,목,16:30,17:45,새천년관
전선,HE00009,서양문학의흐름,박미정,3401,,수,,15:00,17:50,월당관
전선,HE00023,영어발달사,김성찬,7616,7616,화,목,15:00,16:15,새천년관
전필,HE00024,영작문2,김혜인,7305,7305,화,목,12:00,13:15,새천년관
전선,HJ00002,스크린일본어,요코야마나호코,7202,7202,화,목,12:00,13:15,새천년관
전선,HJ00003,일본근현대문학의이해,박은희,7304,,화,,15:00,17:50,새천년관
전선,HJ00004,일본근현대사,김남은,7304,,월,,12:00,14:50,새천년관
전선,HJ00005,일본어표현연습,요코야마나호코,7304,7304,월,수,15:00,16:15,새천년관
전필,HJ00009,일본학세미나,김아름,7304,,금,,09:00,11:50,새천년관
전선,HJ00020,일본사회론,권연이,7304,,수,,12:00,13:50,새천년관
전선,HJ00022,한일문화콘텐츠통번역2,박혜윤,7304,,목,,15:00,17:50,새천년관
전필,HJ00024,일본원서강독3,김아름,7304,,목,,12:00,14:50,새천년관
전선,HJ00028,일본관광서비스캡스톤디자인,최나리,7304,,화,,09:00,11:50,새천년관
전선,HJ00029,일본고중세사,김건우,7304,,월,,09:00,11:50,새천년관
전선,HJ00030,일본기업론,미지정(채용중),7304,,목,,09:00,11:50,새천년관
전필,HC00002,중국고전을읽다,백원담,7306,,월,,12:00,14:50,새천년관
전선,HC00003,중국어회화Ⅲ,장엽,7301,,월,,09:00,11:50,새천년관
전선,HC00004,중국문화산업,윤영도,7301,7301,화,목,12:00,13:15,새천년관
전선,HC00005,중국어회화I,장엽,7301,7301,화,목,13:30,14:45,새천년관
전선,HC00006,중국의경제정책,이남주,7301,7301,화,목,15:00,16:15,새천년관
전선,HC00008,중국어작문연습,장엽,7301,,화,,09:00,11:50,새천년관
전필,HC00009,중국사회사정,장영석,7301,,수,,12:00,14:50,새천년관
전선,HC00019,실용중국어,김미란,7301,7301,월,수,16:30,17:45,새천년관
전선,HC00020,중국학융합캡스톤디자인,윤영도,7301,7301,화,목,16:30,17:45,새천년관
전선,HC00021,현대중국문화읽기,김미란,7301,7301,월,수,15:00,16:15,새천년관
전선,SW00001,아동복지론,양경은,7309,,월,,09:00,11:50,새천년관
전선,SW00002,정신건강론,서진환,7202,,화,,09:00,11:50,새천년관
전선,SW00003,노인복지론,남일성,7309,7309,월,수,16:30,17:45,새천년관
전선,SW00004,장애인복지론,김용득,7309,,화,,09:00,11:50,새천년관
전선,SW00006,복지국가론,김연아,3301,,화,,15:00,17:50,월당관
전선,SW00007,사회복지자료분석론,정원오,B105,B105,월,수,13:30,14:45,일만관
전선,SW00008,빈곤론,정원오,7202,,수,,09:00,11:50,새천년관
전선,SW00010,사회보장론,손다진,1504,,목,,15:00,17:50,승연관
